Timestamp,Valor Analogico
2025-07-30 22:57:08,355
2025-07-30 22:57:08,394
2025-07-30 22:57:08,344
2025-07-30 22:57:08,326
2025-07-30 22:57:08,402
2025-07-30 22:57:08,391
2025-07-30 22:57:08,336
2025-07-30 22:57:08,368
2025-07-30 22:57:08,363
2025-07-30 22:57:08,341
2025-07-30 22:57:08,376
2025-07-30 22:57:08,366
2025-07-30 22:57:08,323
2025-07-30 22:57:08,319
2025-07-30 22:57:08,370
2025-07-30 22:57:08,338
2025-07-30 22:57:08,313
2025-07-30 22:57:08,369
2025-07-30 22:57:08,336
2025-07-30 22:57:08,317
2025-07-30 22:57:08,356
2025-07-30 22:57:08,351
2025-07-30 22:57:08,311
2025-07-30 22:57:08,355
2025-07-30 22:57:08,339
2025-07-30 22:57:08,292
2025-07-30 22:57:08,343
2025-07-30 22:57:08,357
2025-07-30 22:57:08,313
2025-07-30 22:57:08,311
2025-07-30 22:57:08,345
2025-07-30 22:57:08,314
2025-07-30 22:57:08,301
2025-07-30 22:57:08,348
2025-07-30 22:57:08,318
2025-07-30 22:57:08,310
2025-07-30 22:57:08,340
2025-07-30 22:57:08,340
2025-07-30 22:57:08,287
2025-07-30 22:57:08,346
2025-07-30 22:57:08,363
2025-07-30 22:57:08,308
2025-07-30 22:57:08,320
2025-07-30 22:57:08,359
2025-07-30 22:57:08,330
2025-07-30 22:57:08,341
2025-07-30 22:57:08,418
2025-07-30 22:57:08,343
2025-07-30 22:57:08,328
2025-07-30 22:57:08,360
2025-07-30 22:57:08,356
2025-07-30 22:57:08,332
2025-07-30 22:57:08,368
2025-07-30 22:57:08,353
2025-07-30 22:57:08,322
2025-07-30 22:57:08,354
2025-07-30 22:57:08,359
2025-07-30 22:57:08,309
2025-07-30 22:57:08,337
2025-07-30 22:57:08,374
2025-07-30 22:57:08,340
2025-07-30 22:57:08,346
2025-07-30 22:57:08,390
2025-07-30 22:57:08,347
2025-07-30 22:57:08,347
2025-07-30 22:57:08,400
2025-07-30 22:57:08,356
2025-07-30 22:57:09,355
2025-07-30 22:57:09,401
2025-07-30 22:57:09,378
2025-07-30 22:57:09,335
2025-07-30 22:57:09,386
2025-07-30 22:57:09,389
2025-07-30 22:57:09,336
2025-07-30 22:57:09,381
2025-07-30 22:57:09,404
2025-07-30 22:57:09,342
2025-07-30 22:57:09,378
2025-07-30 22:57:09,412
2025-07-30 22:57:09,368
2025-07-30 22:57:09,362
2025-07-30 22:57:09,383
2025-07-30 22:57:09,386
2025-07-30 22:57:09,370
2025-07-30 22:57:09,384
2025-07-30 22:57:09,394
2025-07-30 22:57:09,378
2025-07-30 22:57:09,384
2025-07-30 22:57:09,403
2025-07-30 22:57:09,353
2025-07-30 22:57:09,387
2025-07-30 22:57:09,425
2025-07-30 22:57:09,387
2025-07-30 22:57:09,368
2025-07-30 22:57:09,422
2025-07-30 22:57:09,406
2025-07-30 22:57:09,374
2025-07-30 22:57:09,397
2025-07-30 22:57:09,416
2025-07-30 22:57:09,390
2025-07-30 22:57:09,412
2025-07-30 22:57:09,411
2025-07-30 22:57:09,378
2025-07-30 22:57:09,443
2025-07-30 22:57:09,439
2025-07-30 22:57:09,381
2025-07-30 22:57:09,419
2025-07-30 22:57:09,455
2025-07-30 22:57:09,413
2025-07-30 22:57:09,404
2025-07-30 22:57:09,441
2025-07-30 22:57:09,419
2025-07-30 22:57:09,404
2025-07-30 22:57:09,472
2025-07-30 22:57:09,465
2025-07-30 22:57:09,402
2025-07-30 22:57:09,437
2025-07-30 22:57:09,456
2025-07-30 22:57:09,429
2025-07-30 22:57:09,445
2025-07-30 22:57:09,474
2025-07-30 22:57:09,446
2025-07-30 22:57:09,441
2025-07-30 22:57:09,485
2025-07-30 22:57:09,448
2025-07-30 22:57:09,432
2025-07-30 22:57:09,485
2025-07-30 22:57:09,469
2025-07-30 22:57:09,437
2025-07-30 22:57:09,496
2025-07-30 22:57:09,478
2025-07-30 22:57:09,439
2025-07-30 22:57:09,477
2025-07-30 22:57:09,462
2025-07-30 22:57:09,439
2025-07-30 22:57:09,481
2025-07-30 22:57:09,503
2025-07-30 22:57:09,437
2025-07-30 22:57:09,456
2025-07-30 22:57:09,498
2025-07-30 22:57:09,467
2025-07-30 22:57:09,452
2025-07-30 22:57:09,501
2025-07-30 22:57:09,474
2025-07-30 22:57:09,433
2025-07-30 22:57:09,502
2025-07-30 22:57:09,499
2025-07-30 22:57:09,465
2025-07-30 22:57:09,484
2025-07-30 22:57:09,515
2025-07-30 22:57:09,463
2025-07-30 22:57:09,500
2025-07-30 22:57:09,527
2025-07-30 22:57:09,461
2025-07-30 22:57:09,466
2025-07-30 22:57:09,523
2025-07-30 22:57:09,493
2025-07-30 22:57:09,486
2025-07-30 22:57:09,514
2025-07-30 22:57:09,525
2025-07-30 22:57:09,461
2025-07-30 22:57:09,506
2025-07-30 22:57:09,491
2025-07-30 22:57:09,456
2025-07-30 22:57:09,496
2025-07-30 22:57:09,488
2025-07-30 22:57:09,466
2025-07-30 22:57:09,508
2025-07-30 22:57:09,517
2025-07-30 22:57:09,473
2025-07-30 22:57:09,484
2025-07-30 22:57:09,508
2025-07-30 22:57:09,473
2025-07-30 22:57:09,479
2025-07-30 22:57:09,504
2025-07-30 22:57:09,482
2025-07-30 22:57:09,446
2025-07-30 22:57:09,496
2025-07-30 22:57:09,484
2025-07-30 22:57:09,472
2025-07-30 22:57:09,503
2025-07-30 22:57:09,507
2025-07-30 22:57:09,458
2025-07-30 22:57:09,473
2025-07-30 22:57:09,502
2025-07-30 22:57:09,464
2025-07-30 22:57:09,460
2025-07-30 22:57:09,492
2025-07-30 22:57:09,476
2025-07-30 22:57:09,455
2025-07-30 22:57:09,495
2025-07-30 22:57:09,479
2025-07-30 22:57:09,437
2025-07-30 22:57:09,504
2025-07-30 22:57:09,501
2025-07-30 22:57:09,422
2025-07-30 22:57:09,463
2025-07-30 22:57:09,497
2025-07-30 22:57:09,453
2025-07-30 22:57:09,474
2025-07-30 22:57:09,479
2025-07-30 22:57:09,452
2025-07-30 22:57:09,475
2025-07-30 22:57:09,524
2025-07-30 22:57:09,456
2025-07-30 22:57:09,434
2025-07-30 22:57:09,492
2025-07-30 22:57:09,479
2025-07-30 22:57:09,454
2025-07-30 22:57:09,497
2025-07-30 22:57:09,477
2025-07-30 22:57:09,424
2025-07-30 22:57:09,446
2025-07-30 22:57:09,463
2025-07-30 22:57:09,415
2025-07-30 22:57:09,418
2025-07-30 22:57:09,430
2025-07-30 22:57:09,413
2025-07-30 22:57:09,407
2025-07-30 22:57:09,448
2025-07-30 22:57:09,412
2025-07-30 22:57:09,388
2025-07-30 22:57:09,438
2025-07-30 22:57:09,449
2025-07-30 22:57:09,377
2025-07-30 22:57:09,429
2025-07-30 22:57:09,483
2025-07-30 22:57:09,427
2025-07-30 22:57:09,414
2025-07-30 22:57:09,420
2025-07-30 22:57:09,359
2025-07-30 22:57:09,392
2025-07-30 22:57:09,417
2025-07-30 22:57:09,429
2025-07-30 22:57:09,413
2025-07-30 22:57:09,411
2025-07-30 22:57:09,408
2025-07-30 22:57:09,397
2025-07-30 22:57:09,441
2025-07-30 22:57:09,398
2025-07-30 22:57:09,385
2025-07-30 22:57:09,452
2025-07-30 22:57:09,465
2025-07-30 22:57:09,396
2025-07-30 22:57:09,410
2025-07-30 22:57:09,456
2025-07-30 22:57:09,474
2025-07-30 22:57:09,445
2025-07-30 22:57:09,419
2025-07-30 22:57:09,393
2025-07-30 22:57:09,404
2025-07-30 22:57:09,452
2025-07-30 22:57:09,396
2025-07-30 22:57:09,389
2025-07-30 22:57:09,407
2025-07-30 22:57:09,417
2025-07-30 22:57:09,382
2025-07-30 22:57:09,408
2025-07-30 22:57:09,400
2025-07-30 22:57:09,382
2025-07-30 22:57:09,413
2025-07-30 22:57:10,417
2025-07-30 22:57:10,368
2025-07-30 22:57:10,390
2025-07-30 22:57:10,436
2025-07-30 22:57:10,377
2025-07-30 22:57:10,408
2025-07-30 22:57:10,450
2025-07-30 22:57:10,355
2025-07-30 22:57:10,357
2025-07-30 22:57:10,387
2025-07-30 22:57:10,401
2025-07-30 22:57:10,417
2025-07-30 22:57:10,393
2025-07-30 22:57:10,372
2025-07-30 22:57:10,356
2025-07-30 22:57:10,376
2025-07-30 22:57:10,394
2025-07-30 22:57:10,340
2025-07-30 22:57:10,348
2025-07-30 22:57:10,434
2025-07-30 22:57:10,373
2025-07-30 22:57:10,349
2025-07-30 22:57:10,393
2025-07-30 22:57:10,384
2025-07-30 22:57:10,377
2025-07-30 22:57:10,469
2025-07-30 22:57:10,411
2025-07-30 22:57:10,348
2025-07-30 22:57:10,375
2025-07-30 22:57:10,411
2025-07-30 22:57:10,343
2025-07-30 22:57:10,359
2025-07-30 22:57:10,375
2025-07-30 22:57:10,354
2025-07-30 22:57:10,371
2025-07-30 22:57:10,454
2025-07-30 22:57:10,446
2025-07-30 22:57:10,392
2025-07-30 22:57:10,403
2025-07-30 22:57:10,393
2025-07-30 22:57:10,361
2025-07-30 22:57:10,392
2025-07-30 22:57:10,373
2025-07-30 22:57:10,356
2025-07-30 22:57:10,391
2025-07-30 22:57:10,415
2025-07-30 22:57:10,371
2025-07-30 22:57:10,422
2025-07-30 22:57:10,484
2025-07-30 22:57:10,413
2025-07-30 22:57:10,386
2025-07-30 22:57:10,402
2025-07-30 22:57:10,404
2025-07-30 22:57:10,359
2025-07-30 22:57:10,437
2025-07-30 22:57:10,434
2025-07-30 22:57:10,353
2025-07-30 22:57:10,399
2025-07-30 22:57:10,394
2025-07-30 22:57:10,337
2025-07-30 22:57:10,365
2025-07-30 22:57:10,417
2025-07-30 22:57:10,380
2025-07-30 22:57:10,365
2025-07-30 22:57:10,381
2025-07-30 22:57:10,321
2025-07-30 22:57:10,335
2025-07-30 22:57:10,368
2025-07-30 22:57:10,303
2025-07-30 22:57:10,321
2025-07-30 22:57:10,412
2025-07-30 22:57:10,353
2025-07-30 22:57:10,269
2025-07-30 22:57:10,326
2025-07-30 22:57:10,356
2025-07-30 22:57:10,293
2025-07-30 22:57:10,344
2025-07-30 22:57:10,360
2025-07-30 22:57:10,329
2025-07-30 22:57:10,355
2025-07-30 22:57:10,360
2025-07-30 22:57:10,329
2025-07-30 22:57:10,350
2025-07-30 22:57:10,410
2025-07-30 22:57:10,308
2025-07-30 22:57:10,309
2025-07-30 22:57:10,348
2025-07-30 22:57:10,368
2025-07-30 22:57:10,319
2025-07-30 22:57:10,370
2025-07-30 22:57:10,373
2025-07-30 22:57:10,309
2025-07-30 22:57:10,341
2025-07-30 22:57:10,381
2025-07-30 22:57:10,341
2025-07-30 22:57:10,328
2025-07-30 22:57:10,349
2025-07-30 22:57:10,355
2025-07-30 22:57:10,347
2025-07-30 22:57:10,369
2025-07-30 22:57:10,410
2025-07-30 22:57:10,352
2025-07-30 22:57:10,374
2025-07-30 22:57:10,347
2025-07-30 22:57:10,317
2025-07-30 22:57:10,395
2025-07-30 22:57:10,395
2025-07-30 22:57:10,315
2025-07-30 22:57:10,328
2025-07-30 22:57:10,373
2025-07-30 22:57:10,359
2025-07-30 22:57:10,366
2025-07-30 22:57:10,372
2025-07-30 22:57:10,383
2025-07-30 22:57:10,387
2025-07-30 22:57:10,419
2025-07-30 22:57:10,391
2025-07-30 22:57:10,368
2025-07-30 22:57:10,375
2025-07-30 22:57:10,395
2025-07-30 22:57:10,356
2025-07-30 22:57:10,402
2025-07-30 22:57:10,388
2025-07-30 22:57:10,342
2025-07-30 22:57:10,359
2025-07-30 22:57:10,393
2025-07-30 22:57:10,382
2025-07-30 22:57:10,377
2025-07-30 22:57:10,378
2025-07-30 22:57:10,369
2025-07-30 22:57:10,369
2025-07-30 22:57:10,398
2025-07-30 22:57:10,381
2025-07-30 22:57:10,333
2025-07-30 22:57:10,393
2025-07-30 22:57:10,402
2025-07-30 22:57:10,374
2025-07-30 22:57:10,370
2025-07-30 22:57:10,396
2025-07-30 22:57:10,356
2025-07-30 22:57:10,391
2025-07-30 22:57:10,459
2025-07-30 22:57:10,349
2025-07-30 22:57:10,343
2025-07-30 22:57:10,393
2025-07-30 22:57:10,371
2025-07-30 22:57:10,385
2025-07-30 22:57:10,382
2025-07-30 22:57:10,328
2025-07-30 22:57:10,316
2025-07-30 22:57:10,401
2025-07-30 22:57:10,367
2025-07-30 22:57:10,317
2025-07-30 22:57:10,381
2025-07-30 22:57:10,419
2025-07-30 22:57:10,356
2025-07-30 22:57:10,358
2025-07-30 22:57:10,359
2025-07-30 22:57:10,344
2025-07-30 22:57:10,376
2025-07-30 22:57:10,413
2025-07-30 22:57:10,315
2025-07-30 22:57:10,328
2025-07-30 22:57:10,409
2025-07-30 22:57:10,393
2025-07-30 22:57:10,338
2025-07-30 22:57:10,362
2025-07-30 22:57:10,382
2025-07-30 22:57:10,346
2025-07-30 22:57:10,363
2025-07-30 22:57:10,372
2025-07-30 22:57:10,376
2025-07-30 22:57:10,353
2025-07-30 22:57:10,360
2025-07-30 22:57:10,377
2025-07-30 22:57:10,341
2025-07-30 22:57:10,370
2025-07-30 22:57:10,366
2025-07-30 22:57:10,324
2025-07-30 22:57:10,352
2025-07-30 22:57:10,372
2025-07-30 22:57:10,345
2025-07-30 22:57:10,374
2025-07-30 22:57:10,370
2025-07-30 22:57:10,327
2025-07-30 22:57:10,384
2025-07-30 22:57:10,376
2025-07-30 22:57:10,316
2025-07-30 22:57:10,358
2025-07-30 22:57:10,400
2025-07-30 22:57:11,378
2025-07-30 22:57:11,375
2025-07-30 22:57:11,386
2025-07-30 22:57:11,362
2025-07-30 22:57:11,371
2025-07-30 22:57:11,422
2025-07-30 22:57:11,382
2025-07-30 22:57:11,361
2025-07-30 22:57:11,406
2025-07-30 22:57:11,411
2025-07-30 22:57:11,360
2025-07-30 22:57:11,389
2025-07-30 22:57:11,387
2025-07-30 22:57:11,360
2025-07-30 22:57:11,365
2025-07-30 22:57:11,400
2025-07-30 22:57:11,418
2025-07-30 22:57:11,428
2025-07-30 22:57:11,471
2025-07-30 22:57:11,458
2025-07-30 22:57:11,410
2025-07-30 22:57:11,433
2025-07-30 22:57:11,429
2025-07-30 22:57:11,400
2025-07-30 22:57:11,426
2025-07-30 22:57:11,439
2025-07-30 22:57:11,432
2025-07-30 22:57:11,453
2025-07-30 22:57:11,493
2025-07-30 22:57:11,431
2025-07-30 22:57:11,427
2025-07-30 22:57:11,459
2025-07-30 22:57:11,426
2025-07-30 22:57:11,412
2025-07-30 22:57:11,452
2025-07-30 22:57:11,446
2025-07-30 22:57:11,435
2025-07-30 22:57:11,467
2025-07-30 22:57:11,484
2025-07-30 22:57:11,438
2025-07-30 22:57:11,472
2025-07-30 22:57:11,460
2025-07-30 22:57:11,431
2025-07-30 22:57:11,464
2025-07-30 22:57:11,511
2025-07-30 22:57:11,427
2025-07-30 22:57:11,441
2025-07-30 22:57:11,481
2025-07-30 22:57:11,456
2025-07-30 22:57:11,430
2025-07-30 22:57:11,493
2025-07-30 22:57:11,524
2025-07-30 22:57:11,471
2025-07-30 22:57:11,485
2025-07-30 22:57:11,478
2025-07-30 22:57:11,488
2025-07-30 22:57:11,534
2025-07-30 22:57:11,541
2025-07-30 22:57:11,476
2025-07-30 22:57:11,493
2025-07-30 22:57:11,525
2025-07-30 22:57:11,502
2025-07-30 22:57:11,497
2025-07-30 22:57:11,541
2025-07-30 22:57:11,551
2025-07-30 22:57:11,494
2025-07-30 22:57:11,513
2025-07-30 22:57:11,480
2025-07-30 22:57:11,494
2025-07-30 22:57:11,547
2025-07-30 22:57:11,543
2025-07-30 22:57:11,512
2025-07-30 22:57:11,534
2025-07-30 22:57:11,532
2025-07-30 22:57:11,478
2025-07-30 22:57:11,510
2025-07-30 22:57:11,551
2025-07-30 22:57:11,513
2025-07-30 22:57:11,522
2025-07-30 22:57:11,557
2025-07-30 22:57:11,542
2025-07-30 22:57:11,549
2025-07-30 22:57:11,568
2025-07-30 22:57:11,531
2025-07-30 22:57:11,521
2025-07-30 22:57:11,571
2025-07-30 22:57:11,563
2025-07-30 22:57:11,505
2025-07-30 22:57:11,556
2025-07-30 22:57:11,561
2025-07-30 22:57:11,514
2025-07-30 22:57:11,542
2025-07-30 22:57:11,584
2025-07-30 22:57:11,558
2025-07-30 22:57:11,507
2025-07-30 22:57:11,582
2025-07-30 22:57:11,602
2025-07-30 22:57:11,549
2025-07-30 22:57:11,552
2025-07-30 22:57:11,563
2025-07-30 22:57:11,528
2025-07-30 22:57:11,558
2025-07-30 22:57:11,568
2025-07-30 22:57:11,516
2025-07-30 22:57:11,538
2025-07-30 22:57:11,566
2025-07-30 22:57:11,523
2025-07-30 22:57:11,586
2025-07-30 22:57:11,584
2025-07-30 22:57:11,514
2025-07-30 22:57:11,530
2025-07-30 22:57:11,571
2025-07-30 22:57:11,570
2025-07-30 22:57:11,502
2025-07-30 22:57:11,536
2025-07-30 22:57:11,538
2025-07-30 22:57:11,508
2025-07-30 22:57:11,548
2025-07-30 22:57:11,543
2025-07-30 22:57:11,491
2025-07-30 22:57:11,539
2025-07-30 22:57:11,597
2025-07-30 22:57:11,568
2025-07-30 22:57:11,551
2025-07-30 22:57:11,576
2025-07-30 22:57:11,554
2025-07-30 22:57:11,536
2025-07-30 22:57:11,556
2025-07-30 22:57:11,510
2025-07-30 22:57:11,480
2025-07-30 22:57:11,517
2025-07-30 22:57:11,512
2025-07-30 22:57:11,485
2025-07-30 22:57:11,525
2025-07-30 22:57:11,521
2025-07-30 22:57:11,462
2025-07-30 22:57:11,502
2025-07-30 22:57:11,530
2025-07-30 22:57:11,528
2025-07-30 22:57:11,540
2025-07-30 22:57:11,514
2025-07-30 22:57:11,472
2025-07-30 22:57:11,482
2025-07-30 22:57:11,536
2025-07-30 22:57:11,502
2025-07-30 22:57:11,460
2025-07-30 22:57:11,501
2025-07-30 22:57:11,524
2025-07-30 22:57:11,474
2025-07-30 22:57:11,509
2025-07-30 22:57:11,546
2025-07-30 22:57:11,465
2025-07-30 22:57:11,485
2025-07-30 22:57:11,529
2025-07-30 22:57:11,485
2025-07-30 22:57:11,471
2025-07-30 22:57:11,496
2025-07-30 22:57:11,447
2025-07-30 22:57:11,431
2025-07-30 22:57:11,514
2025-07-30 22:57:11,523
2025-07-30 22:57:11,504
2025-07-30 22:57:11,562
2025-07-30 22:57:11,570
2025-07-30 22:57:11,547
2025-07-30 22:57:11,602
2025-07-30 22:57:11,622
2025-07-30 22:57:11,547
2025-07-30 22:57:11,587
2025-07-30 22:57:11,631
2025-07-30 22:57:11,561
2025-07-30 22:57:11,551
2025-07-30 22:57:11,616
2025-07-30 22:57:11,607
2025-07-30 22:57:11,533
2025-07-30 22:57:11,524
2025-07-30 22:57:11,561
2025-07-30 22:57:11,541
2025-07-30 22:57:11,572
2025-07-30 22:57:11,577
2025-07-30 22:57:11,555
2025-07-30 22:57:11,549
2025-07-30 22:57:11,552
2025-07-30 22:57:11,515
2025-07-30 22:57:11,557
2025-07-30 22:57:11,543
2025-07-30 22:57:11,494
2025-07-30 22:57:11,496
2025-07-30 22:57:11,568
2025-07-30 22:57:11,582
2025-07-30 22:57:11,508
2025-07-30 22:57:11,516
2025-07-30 22:57:11,499
2025-07-30 22:57:11,500
2025-07-30 22:57:12,516
2025-07-30 22:57:12,515
2025-07-30 22:57:12,472
2025-07-30 22:57:12,519
2025-07-30 22:57:12,566
2025-07-30 22:57:12,520
2025-07-30 22:57:12,495
2025-07-30 22:57:12,545
2025-07-30 22:57:12,524
2025-07-30 22:57:12,506
2025-07-30 22:57:12,547
2025-07-30 22:57:12,507
2025-07-30 22:57:12,494
2025-07-30 22:57:12,523
2025-07-30 22:57:12,483
2025-07-30 22:57:12,444
2025-07-30 22:57:12,497
2025-07-30 22:57:12,512
2025-07-30 22:57:12,477
2025-07-30 22:57:12,484
2025-07-30 22:57:12,497
2025-07-30 22:57:12,448
2025-07-30 22:57:12,471
2025-07-30 22:57:12,541
2025-07-30 22:57:12,465
2025-07-30 22:57:12,449
2025-07-30 22:57:12,493
2025-07-30 22:57:12,474
2025-07-30 22:57:12,453
2025-07-30 22:57:12,495
2025-07-30 22:57:12,465
2025-07-30 22:57:12,440
2025-07-30 22:57:12,498
2025-07-30 22:57:12,503
2025-07-30 22:57:12,439
2025-07-30 22:57:12,449
2025-07-30 22:57:12,483
2025-07-30 22:57:12,468
2025-07-30 22:57:12,479
2025-07-30 22:57:12,511
2025-07-30 22:57:12,461
2025-07-30 22:57:12,426
2025-07-30 22:57:12,481
2025-07-30 22:57:12,444
2025-07-30 22:57:12,422
2025-07-30 22:57:12,454
2025-07-30 22:57:12,453
2025-07-30 22:57:12,439
2025-07-30 22:57:12,485
2025-07-30 22:57:12,506
2025-07-30 22:57:12,408
2025-07-30 22:57:12,440
2025-07-30 22:57:12,500
2025-07-30 22:57:12,450
2025-07-30 22:57:12,435
2025-07-30 22:57:12,452
2025-07-30 22:57:12,443
2025-07-30 22:57:12,461
2025-07-30 22:57:12,483
2025-07-30 22:57:12,413
2025-07-30 22:57:12,405
2025-07-30 22:57:12,485
2025-07-30 22:57:12,485
2025-07-30 22:57:12,424
2025-07-30 22:57:12,448
2025-07-30 22:57:12,467
2025-07-30 22:57:12,444
2025-07-30 22:57:12,519
2025-07-30 22:57:12,512
2025-07-30 22:57:12,407
2025-07-30 22:57:12,414
2025-07-30 22:57:12,505
2025-07-30 22:57:12,473
2025-07-30 22:57:12,425
2025-07-30 22:57:12,486
2025-07-30 22:57:12,448
2025-07-30 22:57:12,432
2025-07-30 22:57:12,472
2025-07-30 22:57:12,472
2025-07-30 22:57:12,456
2025-07-30 22:57:12,489
2025-07-30 22:57:12,518
2025-07-30 22:57:12,464
2025-07-30 22:57:12,458
2025-07-30 22:57:12,476
2025-07-30 22:57:12,425
2025-07-30 22:57:12,486
2025-07-30 22:57:12,532
2025-07-30 22:57:12,481
2025-07-30 22:57:12,462
2025-07-30 22:57:12,506
2025-07-30 22:57:12,499
2025-07-30 22:57:12,482
2025-07-30 22:57:12,506
2025-07-30 22:57:12,489
2025-07-30 22:57:12,452
2025-07-30 22:57:12,488
2025-07-30 22:57:12,513
2025-07-30 22:57:12,452
2025-07-30 22:57:12,491
2025-07-30 22:57:12,494
2025-07-30 22:57:12,503
2025-07-30 22:57:12,501
2025-07-30 22:57:12,517
2025-07-30 22:57:12,538
2025-07-30 22:57:12,507
2025-07-30 22:57:12,514
2025-07-30 22:57:12,492
2025-07-30 22:57:12,478
2025-07-30 22:57:12,504
2025-07-30 22:57:12,506
2025-07-30 22:57:12,448
2025-07-30 22:57:12,487
2025-07-30 22:57:12,511
2025-07-30 22:57:12,457
2025-07-30 22:57:12,469
2025-07-30 22:57:12,517
2025-07-30 22:57:12,500
2025-07-30 22:57:12,495
2025-07-30 22:57:12,527
2025-07-30 22:57:12,492
2025-07-30 22:57:12,463
2025-07-30 22:57:12,507
2025-07-30 22:57:12,493
2025-07-30 22:57:12,445
2025-07-30 22:57:12,474
2025-07-30 22:57:12,478
2025-07-30 22:57:12,439
2025-07-30 22:57:12,494
2025-07-30 22:57:12,487
2025-07-30 22:57:12,441
2025-07-30 22:57:12,472
2025-07-30 22:57:12,532
2025-07-30 22:57:12,478
2025-07-30 22:57:12,487
2025-07-30 22:57:12,505
2025-07-30 22:57:12,472
2025-07-30 22:57:12,436
2025-07-30 22:57:12,504
2025-07-30 22:57:12,435
2025-07-30 22:57:12,387
2025-07-30 22:57:12,444
2025-07-30 22:57:12,450
2025-07-30 22:57:12,415
2025-07-30 22:57:12,458
2025-07-30 22:57:12,523
2025-07-30 22:57:12,514
2025-07-30 22:57:12,477
2025-07-30 22:57:12,543
2025-07-30 22:57:12,599
2025-07-30 22:57:12,723
2025-07-30 22:57:12,653
2025-07-30 22:57:12,614
2025-07-30 22:57:12,607
2025-07-30 22:57:12,677
2025-07-30 22:57:12,742
2025-07-30 22:57:12,669
2025-07-30 22:57:12,725
2025-07-30 22:57:12,775
2025-07-30 22:57:12,769
2025-07-30 22:57:12,801
2025-07-30 22:57:12,828
2025-07-30 22:57:12,834
2025-07-30 22:57:12,854
2025-07-30 22:57:12,882
2025-07-30 22:57:12,842
2025-07-30 22:57:12,768
2025-07-30 22:57:12,823
2025-07-30 22:57:12,797
2025-07-30 22:57:12,753
2025-07-30 22:57:12,805
2025-07-30 22:57:12,788
2025-07-30 22:57:12,755
2025-07-30 22:57:12,809
2025-07-30 22:57:12,823
2025-07-30 22:57:12,782
2025-07-30 22:57:12,826
2025-07-30 22:57:12,804
2025-07-30 22:57:12,755
2025-07-30 22:57:12,740
2025-07-30 22:57:12,799
2025-07-30 22:57:12,768
2025-07-30 22:57:12,730
2025-07-30 22:57:12,763
2025-07-30 22:57:12,756
2025-07-30 22:57:12,729
2025-07-30 22:57:12,807
2025-07-30 22:57:12,758
2025-07-30 22:57:12,721
2025-07-30 22:57:12,794
2025-07-30 22:57:13,871
2025-07-30 22:57:13,746
2025-07-30 22:57:13,739
2025-07-30 22:57:13,770
2025-07-30 22:57:13,746
2025-07-30 22:57:13,766
2025-07-30 22:57:13,787
2025-07-30 22:57:13,734
2025-07-30 22:57:13,732
2025-07-30 22:57:13,792
2025-07-30 22:57:13,766
2025-07-30 22:57:13,728
2025-07-30 22:57:13,785
2025-07-30 22:57:13,828
2025-07-30 22:57:13,740
2025-07-30 22:57:13,761
2025-07-30 22:57:13,761
2025-07-30 22:57:13,711
2025-07-30 22:57:13,799
2025-07-30 22:57:13,784
2025-07-30 22:57:13,692
2025-07-30 22:57:13,705
2025-07-30 22:57:13,769
2025-07-30 22:57:13,746
2025-07-30 22:57:13,722
2025-07-30 22:57:13,773
